image_id,iou,iou_inv,iou_inv_robust,used_inversion,pred_fg_ratio,gt_fg_ratio,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_387,0.2756684321356163,0.005487849643931157,0.2756684321356163,0,0.0704803466796875,0.23455810546875,0.7054480019851666,0.9123636162237317,0.9123636162237317,1,1
rwtd_388,0.9385905471790028,0.00042113143980153464,0.9385905471790028,0,0.3385772705078125,0.3598785400390625,0.9385905471790028,0.9665698344628196,0.9665698344628196,1,1
rwtd_389,0.07401431177210817,0.00707816424385238,0.07401431177210817,0,0.0364532470703125,0.4307403564453125,0.8390090976146917,0.8630158481089851,0.8630158481089851,1,1
rwtd_39,0.7426238145412967,0.0020402702521904407,0.7426238145412967,0,0.25994873046875,0.345672607421875,0.7426238145412967,0.8794372917607505,0.8794372917607505,1,2
rwtd_391,0.027731731575554787,0.002036530261565559,0.027731731575554787,0,0.022186279296875,0.7819366455078125,0.9194055034013177,0.6863429968559648,0.9194055034013177,0,4
rwtd_392,0.006992125984249766,0.014089406853361719,0.014089406853361719,1,0.01080322265625,0.47705078125,0.48019941238974806,0.5229492187499202,0.5229492187499202,1,6
rwtd_393,0.12580538575907574,0.012375907047141439,0.12580538575907574,0,0.054962158203125,0.3609619140625,0.36096191406244493,0.6612898063689132,0.6612898063689132,1,1
rwtd_394,0.8859412780653243,0.021785602011942507,0.8859412780653243,0,0.412506103515625,0.42059326171875,0.8859412780653243,0.9172182109905442,0.9172182109905442,1,1
rwtd_395,0.0,0.0,0.0,0,0.0,0.376556396484375,0.37655639648431755,0.6234436035155299,0.6234436035155299,1,1
rwtd_397,0.038724498167675585,0.028519921408165345,0.038724498167675585,0,0.03228759765625,0.2574920654296875,0.2590799961585981,0.7425079345701993,0.7425079345701993,1,4
