image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_121,0.0037295956424438863,0.0,0.0037295956424438863,0,0.007431474888526593,0.0,0.007431474888526593,0.0,0.0,0.0,-0.005522213472114333,0.0032806396484375,0.8796234130859375,0.8796234130858033,0.19403792704818507,0.8796234130858033,0,3,0.8796234130858033,0.19403792704818507,0.8796234130858033,0,3
rwtd_122,0.0006552884758583817,0.019827163520464628,0.019827163520464628,1,0.0013097187081407026,0.0388833799092404,0.0388833799092404,0.1256830601024217,0.026063100136816692,0.04317328306588053,0.0005480696111139552,0.0102081298828125,0.502410888671875,0.5070813234908063,0.4975891113280491,0.5070813234908063,0,1,0.5070813234908063,0.4975891113280491,0.5070813234908063,0,1
rwtd_125,0.0014583431340257523,0.025639897968153393,0.025639897968153393,1,0.0029124389327306872,0.04999785600959436,0.04999785600959436,0.08199999999836,0.06272401433579347,0.07107830505813832,-0.017265440890477036,0.0182647705078125,0.3065643310546875,0.38371845280745637,0.6934356689452067,0.6934356689452067,1,3,0.38371845280745637,0.6934356689452067,0.6934356689452067,1,3
rwtd_128,0.8181883113403179,0.1419713856121802,0.8181883113403179,0,0.9000039283468633,0.24864263220758923,0.9000039283468633,0.13311148086411723,0.3431818181740186,0.19182062462744448,0.42646002702712255,0.83892822265625,0.71478271484375,0.8181883113403179,0.4835404514326738,0.8181883113403179,0,1,0.8181883113403179,0.4835404514326738,0.8181883113403179,0,1
rwtd_129,0.015934003842236057,0.01462609695726814,0.015934003842236057,0,0.03136818687429315,0.02883051599230476,0.03136818687429315,0.10333333332988888,0.038588754134083914,0.05619286446544601,0.0006078119111264346,0.015380859375,0.396148681640625,0.6132806117445138,0.7526699440581556,0.7526699440581556,1,2,0.6132806117445138,0.7526699440581556,0.7526699440581556,1,2
rwtd_13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5290679931640625,0.5290679931639818,0.47093200683586567,0.5290679931639818,0,1,0.5290679931639818,0.47093200683586567,0.5290679931639818,0,1
rwtd_134,0.19244516885413845,0.011660262355899918,0.19244516885413845,0,0.32277403419574524,0.02305173542893961,0.32277403419574524,0.07216494845174833,0.02922490470102637,0.04160206307959907,0.01734457135867472,0.109405517578125,0.5269012451171875,0.5269012451171071,0.5197598884466688,0.5269012451171071,0,2,0.5269012451171071,0.5197598884466688,0.5269012451171071,0,2
rwtd_139,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431976318359375,0.4319763183593091,0.5680236816405384,0.5680236816405384,1,1,0.4319763183593091,0.5680236816405384,0.5680236816405384,1,1
rwtd_14,0.011497111903376864,0.02661609390837177,0.02661609390837177,1,0.02273286155358815,0.05185208777907066,0.05185208777907066,0.03243243243155588,0.031161473086935936,0.03178424734881823,0.002553649699371656,0.018768310546875,0.5396881103515625,0.6540974212033135,0.4603118896483673,0.6540974212033135,0,1,0.6540974212033135,0.4603118896483673,0.6540974212033135,0,1
rwtd_142,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096893310546875,0.09689331054686022,0.9031066894529872,0.9031066894529872,1,1,0.09689331054686022,0.9031066894529872,0.9031066894529872,1,1
rwtd_149,0.7885567717193315,0.013144276547296429,0.7885567717193315,0,0.8817799738739022,0.025947492082945833,0.8817799738739022,0.1698389458259895,0.3800383877086365,0.23476260624576567,0.5563641435278801,0.4854278564453125,0.5892181396484375,0.7885567717193315,0.7585616934897033,0.7885567717193315,0,1,0.7885567717193315,0.7585616934897033,0.7885567717193315,0,1
rwtd_15,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8989715576171875,0.8989715576170504,0.10102844238279708,0.8989715576170504,0,1,0.8989715576170504,0.10102844238279708,0.8989715576170504,0,1
rwtd_16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645599365234375,0.6455993652342765,0.35440063476557093,0.6455993652342765,0,1,0.6455993652342765,0.35440063476557093,0.6455993652342765,0,1
rwtd_17,0.3718289281444462,0.2950757093777084,0.3718289281444462,0,0.5420922689644501,0.45568874042042534,0.5420922689644501,0.006417112299396608,0.010940919036959717,0.008089519405824214,0.023590285889439424,0.5186614990234375,0.7421417236328125,0.7421417236326993,0.2950757093777084,0.7421417236326993,0,2,0.7421417236326993,0.2950757093777084,0.7421417236326993,0,2
rwtd_175,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34051513671875,0.34051513671869804,0.6594848632811494,0.6594848632811494,1,1,0.34051513671869804,0.6594848632811494,0.6594848632811494,1,1
rwtd_176,0.1992340087890321,0.8000061267938794,0.8000061267938794,1,0.33226877711751274,0.8888926708475464,0.8888926708475464,0.0,0.0,0.0,0.02210409566537054,0.9962005615234375,0.203033447265625,0.20303344726559402,0.8000061267938794,0.8000061267938794,1,1,0.20303344726559402,0.8000061267938794,0.8000061267938794,1,1
rwtd_178,0.3547128759032785,0.6031037731170603,0.6031037731170603,1,0.5236724064747188,0.7524201280424796,0.7524201280424796,0.03937007873705747,0.010638297872114079,0.016750415410385928,0.0574289116972962,0.90509033203125,0.4250030517578125,0.42500305175774766,0.6031037731170603,0.6031037731170603,1,1,0.42500305175774766,0.6031037731170603,0.6031037731170603,1,1
rwtd_18,0.017514347912125628,0.2830699502646633,0.2830699502646633,1,0.03442575123989937,0.4412385313930444,0.4412385313930444,0.16965742251085109,0.30078740157006634,0.2169470746716134,-0.07582065612242697,0.223480224609375,0.2472381591796875,0.31701244813271595,0.7527618408201977,0.7527618408201977,1,3,0.31701244813271595,0.7527618408201977,0.7527618408201977,1,3
rwtd_180,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4755096435546875,0.47550964355461495,0.5244903564452325,0.5244903564452325,1,1,0.47550964355461495,0.5244903564452325,0.5244903564452325,1,1
rwtd_181,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999847412109375,0.999984741210785,1.5258789062497672e-05,0.999984741210785,0,1,0.999984741210785,1.5258789062497672e-05,0.999984741210785,0,1
rwtd_182,0.010769325040593957,0.9702890709534796,0.9702890709534796,1,0.021309164759548763,0.9849205228387414,0.9849205228387414,0.7763713080004985,0.6032258064418834,0.6789332915668889,0.9422044008408473,0.4896087646484375,0.517181396484375,0.9718610915902519,0.9702890709534796,0.9718610915902519,0,1,0.9718610915902519,0.9702890709534796,0.9718610915902519,0,1
rwtd_183,0.6517224507546434,0.2917781617455478,0.6517224507546434,0,0.789142813257618,0.45174654656071167,0.789142813257618,0.05425584868066573,0.21999999999449998,0.08704489863668244,0.16697751074496883,0.839935302734375,0.5508575439453125,0.6517224507546434,0.449142456054619,0.6517224507546434,0,1,0.6517224507546434,0.449142456054619,0.6517224507546434,0,1
rwtd_184,0.9498741130692073,0.0,0.9498741130692073,0,0.9742927573658118,0.0,0.9742927573658118,0.0,0.0,0.0,0.0005474655876915416,0.949859619140625,0.9999847412109375,0.999984741210785,0.00030432136335878173,0.999984741210785,0,2,0.999984741210785,0.00030432136335878173,0.999984741210785,0,2
rwtd_185,0.8695811535767319,0.046379547811008164,0.8695811535767319,0,0.9302416767660708,0.08864765735919182,0.9302416767660708,0.05444242056252896,0.5156249999798583,0.09848614952356992,0.775285310006679,0.443939208984375,0.412200927734375,0.8695811535767319,0.9007581328124697,0.9007581328124697,1,2,0.8695811535767319,0.9007581328124697,0.9007581328124697,1,2
rwtd_186,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3940582275390625,0.3940582275390024,0.605941772460845,0.605941772460845,1,1,0.3940582275390024,0.605941772460845,0.605941772460845,1,1
rwtd_188,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49468994140625,0.49468994140617456,0.505310058593673,0.505310058593673,1,1,0.49468994140617456,0.505310058593673,0.505310058593673,1,1
rwtd_189,0.488287250383087,0.018100890207712307,0.488287250383087,0,0.6561733969801882,0.03555814631302282,0.6561733969801882,0.14285714285487527,0.2734374999893188,0.18766755580919717,0.605570585415125,0.056488037109375,0.0617828369140625,0.488287250383087,0.957693711999594,0.957693711999594,1,1,0.488287250383087,0.957693711999594,0.957693711999594,1,1
rwtd_194,0.4972505183447528,0.0,0.4972505183447528,0,0.6642181949544095,0.0,0.6642181949544095,0.0,0.0,0.0,0.23946846364200683,0.25250244140625,0.5077972412109375,0.50779724121086,0.6584673797663391,0.6584673797663391,1,1,0.50779724121086,0.6584673797663391,0.6584673797663391,1,1
rwtd_197,0.006308477459596274,0.650677596838872,0.650677596838872,1,0.01253786011128891,0.788376358999421,0.788376358999421,0.32485875705297007,0.12912912912719024,0.18480108716794771,0.5024997128208284,0.2743072509765625,0.5922088623046875,0.8025670458101216,0.650677596838872,0.8025670458101216,0,1,0.8025670458101216,0.650677596838872,0.8025670458101216,0,1
rwtd_2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450042724609375,0.45004272460930633,0.5499572753905411,0.5499572753905411,1,1,0.45004272460930633,0.5499572753905411,0.5499572753905411,1,1
rwtd_200,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049774169921875,0.304977416992141,0.6950225830077065,0.6950225830077065,1,1,0.304977416992141,0.6950225830077065,0.6950225830077065,1,1
rwtd_201,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145721435546875,0.514572143554609,0.48542785644523845,0.514572143554609,0,1,0.514572143554609,0.48542785644523845,0.514572143554609,0,1
rwtd_202,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115081787109375,0.31150817871089,0.6884918212889575,0.6884918212889575,1,1,0.31150817871089,0.6884918212889575,0.6884918212889575,1,1
rwtd_205,0.35296461465367834,0.6041864729049633,0.6041864729049633,1,0.52176473919686,0.7532621464022993,0.7532621464022993,0.05339105339066818,0.24264705881460855,0.08752374171104946,0.07806748951478797,0.8944854736328125,0.45263671875,0.45263671874993094,0.6041864729049633,0.6041864729049633,1,1,0.45263671874993094,0.6041864729049633,0.6041864729049633,1,1
rwtd_207,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52142333984375,0.5214233398436705,0.478576660156177,0.5214233398436705,0,1,0.5214233398436705,0.478576660156177,0.5214233398436705,0,1
rwtd_210,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453338623046875,0.45333862304680583,0.5466613769530416,0.5466613769530416,1,1,0.45333862304680583,0.5466613769530416,0.5466613769530416,1,1
rwtd_213,0.9954337899539856,0.0007943903817655641,0.9954337899539856,0,0.9977116704803722,0.001587519653187772,0.9977116704803722,0.9628252787746161,0.9664179104117008,0.9646182444985418,0.9921388435966504,0.429901123046875,0.4302825927734375,0.9954337899539856,0.9965520927992205,0.9965520927992205,1,1,0.9954337899539856,0.9965520927992205,0.9965520927992205,1,1
rwtd_214,0.006240302233014154,5.5436982010683974e-05,0.006240302233014154,0,0.01240320471991807,0.00011086781784414456,0.01240320471991807,0.13414634144705534,0.02888086642495015,0.04752902759795468,0.0012101943580923387,0.0028533935546875,0.45233154296875,0.6836497285630092,0.7927133735443777,0.7927133735443777,1,1,0.6836497285630092,0.7927133735443777,0.7927133735443777,1,1
rwtd_215,0.2606153063818021,0.0,0.2606153063818021,0,0.41347317466708544,0.0,0.41347317466708544,0.0,0.0,0.0,0.12991522918235904,0.1094818115234375,0.4200897216796875,0.4232738342326733,0.6512054282824744,0.6512054282824744,1,2,0.4232738342326733,0.6512054282824744,0.6512054282824744,1,2
rwtd_216,0.12727583554146302,0.0057253539180204165,0.12727583554146302,0,0.22581134364568148,0.011385521694796822,0.22581134364568148,0.025848142164364325,0.04999999999807692,0.034078802747906284,0.001155295020081399,0.07122802734375,0.532470703125,0.5324707031249187,0.49843619512346715,0.5324707031249187,0,2,0.5324707031249187,0.49843619512346715,0.5324707031249187,0,2
rwtd_219,0.0031443411809183976,0.5635402831546716,0.5635402831546716,1,0.006268970579481765,0.7208516329590774,0.7208516329590774,0.25228519195381827,0.9805447470435585,0.4013155584488785,0.2788599281298338,0.30670166015625,0.4624481201171875,0.6612492871867656,0.5635402831546716,0.6612492871867656,0,1,0.6612492871867656,0.5635402831546716,0.6612492871867656,0,1
rwtd_22,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505462646484375,0.4505462646483688,0.5494537353514787,0.5494537353514787,1,1,0.4505462646483688,0.5494537353514787,0.5494537353514787,1,1
