image_id,mode,iou0,iou1,iou,ari,used_inversion,pred_fg_ratio,gt_fg_ratio,is_empty_pred,is_full_pred,is_near_empty_pred,is_near_full_pred,num_pred_masks,pred_source,pred_paths,gt_path
rwtd_184,aggregated,0.9500267032868696,0.0,0.9500267032868696,0.0005493224810321209,0,0.95001220703125,0.9999847412109375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_184.png,data/rwtd_kaust256/labels/rwtd_184.png
rwtd_185,aggregated,0.36236418019722505,0.618529879389374,0.618529879389374,0.05200932965283071,1,0.9499969482421875,0.412200927734375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_185.png,data/rwtd_kaust256/labels/rwtd_185.png
rwtd_186,aggregated,0.3910207820093629,0.5816323365172763,0.5816323365172763,-0.005285945676169341,1,0.95001220703125,0.3940582275390625,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_186.png,data/rwtd_kaust256/labels/rwtd_186.png
rwtd_188,aggregated,0.4570258998777227,0.5183717005754794,0.5183717005754794,0.005797116044499865,1,0.9499969482421875,0.49468994140625,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_188.png,data/rwtd_kaust256/labels/rwtd_188.png
rwtd_189,aggregated,0.014131897711956852,0.9827594494544507,0.9827594494544507,0.8290293509980369,1,0.9499969482421875,0.0617828369140625,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_189.png,data/rwtd_kaust256/labels/rwtd_189.png
rwtd_194,aggregated,0.5345251288961684,0.44219970703057526,0.5345251288961684,0.01316624892569166,0,0.9499969482421875,0.5077972412109375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_194.png,data/rwtd_kaust256/labels/rwtd_194.png
rwtd_197,aggregated,0.8540582267294794,0.09975858696965567,0.8540582267294794,0.6351021498185931,0,0.69049072265625,0.5922088623046875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_197.png,data/rwtd_kaust256/labels/rwtd_197.png
rwtd_2,aggregated,0.45004272460868827,0.5499572753897858,0.5499572753897858,0.0,1,1.0,0.450042724609375,0,1,0,1,57,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_200.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_224.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_216.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_256.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_263.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_281.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_243.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_221.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_261.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_280.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_202.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_246.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_269.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_219.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_274.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_238.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_28.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_268.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_240.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_207.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_270.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_2.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_265.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_215.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_293.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_253.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_257.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_294.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_27.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_250.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_222.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_201.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_259.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_252.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_262.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_247.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_244.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_299.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_205.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_237.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_228.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_258.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_288.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_260.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_236.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_213.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_229.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_245.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_22.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_254.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_210.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_276.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_25.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_24.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_251.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_214.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_282.png,data/rwtd_kaust256/labels/rwtd_2.png
rwtd_200,aggregated,0.012158730158710858,0.9287056029344085,0.9287056029344085,0.8052689048303947,1,0.6680145263671875,0.3049774169921875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_200.png,data/rwtd_kaust256/labels/rwtd_200.png
rwtd_201,aggregated,0.4645690917961661,0.5109783324491062,0.5109783324491062,0.004333497948989142,1,0.9499969482421875,0.5145721435546875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_201.png,data/rwtd_kaust256/labels/rwtd_201.png
