image_id,merged_components,proposal_count,union_ari,union_iou,v2_ari,v2_delta,v2_frag,v2_iou,v2_score,v2_var
325,1,1,0.794723736753205,0.8884672082273046,0.855994224115847,4.046662330627441,35.0,0.9234277859323208,1.1377686743603532,0.1383519023656845
327,3,3,0.0001877157508769633,0.5438253805839087,0.9278447432603506,1.9657305479049683,0.0,0.9587854722179893,0.4688626275167417,1.3983160257339478
328,2,4,-0.02797524828072141,0.5687665957537092,0.9179065051063638,3.255171060562134,1.0,0.9430931619969832,1.9331477160375092,1.594272255897522
329,1,3,0.7984359895801312,0.898240802868109,0.8189091291339031,2.523634910583496,2.0,0.9092762487231417,0.6540782825816208,1.4270460605621338
33,2,2,-0.019640285541447044,0.7926392623883325,0.8298490746787678,3.216966152191162,1.0,0.9567187443343663,-0.014120007158162806,0.9525285363197327
330,3,7,0.023116080176542236,0.6240756150780737,0.47154106055623246,2.240828037261963,0.0,0.5986421725215709,-1.5559909022214053,0.44099751114845276
331,3,3,0.6026255849739208,0.8686339383027623,0.05634403505052001,3.1546151638031006,0.0,0.06675749318766108,-0.07742951861801975,2.509276866912842
332,2,4,0.030674427520257997,0.6360978370211329,0.8630609849054163,3.5996410846710205,4.0,0.9046517392344681,1.317839590715567,1.8493858575820923
334,3,2,0.015501374613377862,0.6253734159293334,0.9234584899693539,2.304469108581543,0.5,0.9475530246721648,0.7596572441853183,0.23922736942768097
337,2,4,0.013787796456663039,0.7915123765026327,0.9746789672107519,4.235227584838867,0.5,0.9931624902911279,1.2236389795485045,0.3646930754184723
34,2,3,0.07269673827274914,0.6723344308472614,0.7549367855880682,3.3603763580322266,7.0,0.9103807700469891,0.4863509521944034,0.7281675338745117
342,3,3,0.6895310644617337,0.8350007421676265,0.9239140916688924,3.6109230518341064,0.0,0.9570143398236032,0.06540004166661995,0.9587877988815308
343,3,4,0.05331240874410636,0.7565654365536801,0.9502625318783986,3.193387985229492,0.0,0.9846584658446151,-0.23565307681021505,0.453238844871521
344,2,4,0.05405542139794632,0.7253106707973749,0.9620836162916739,5.245205879211426,1.0,0.9874401788865699,1.7091563547873225,0.36424848437309265
345,2,4,0.0101190210047779,0.6719633969136675,0.7509898063046844,2.9682977199554443,0.0,0.8220244716317635,0.09464138874663708,1.5764704942703247
346,3,2,-0.032907087789935924,0.6100043042479708,0.9034903955543115,2.7023422718048096,2.0,0.9301677194470478,0.7105845985514918,1.755013346672058
347,1,1,0.8524052906981991,0.934346599809531,0.9321235639450713,4.149718761444092,0.5,0.9704900067813743,0.87873953577325,0.3538902699947357
348,3,2,0.033745242665191154,0.7236177781909189,0.889310235777387,3.6996285915374756,0.5,0.9008110848208808,0.8315281265692229,2.3932528495788574
349,3,2,0.030740507213185934,0.6918767069829234,0.9013437857955646,4.459872722625732,0.0,0.9187794139926179,1.0251636043727428,1.716140866279602
350,3,3,0.02683340642345811,0.7188844522847697,0.8335843931505627,3.936699628829956,0.0,0.8523058319086885,-0.0961472343208125,0.41767996549606323
351,2,3,3.327241059237016e-05,0.5001625311510299,0.9680325822827865,4.997357368469238,0.0,0.983656286754833,0.6230470277315069,1.0775805711746216
352,1,1,0.8500513401694803,0.9516061074196914,0.8560448966704362,3.9618496894836426,0.0,0.9536526153147937,0.7373081005477781,0.9677442908287048
357,2,4,-0.01394394410446053,0.5702003081655312,0.9626229267778154,4.278084754943848,0.0,0.9764521792192334,0.7041110278357541,0.20365002751350403
358,4,5,-0.031086061194561043,0.8390516252377223,0.046690261076309504,1.7251577377319336,3.0,0.5547941640779369,-0.2480117026897874,0.7828425765037537
359,3,4,0.013790680249172554,0.5661661565918035,0.8540062361912851,3.9339113235473633,0.0,0.9336730610150912,-0.93088217446866,1.0427218675613403
36,2,2,0.008087367022427792,0.7713388348306883,0.9448100531115357,5.089719772338867,0.0,0.984274247875995,0.42369483436277733,0.4617345929145813
362,0,0,0.0,0.0,0.0,0.0,10.0,0.0,-1000000.0,1.0
