sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_260,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_260.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_260.jpg,2,2,False,,0.160011715317778,0.972123368920522,0.274792522424344,0.1562957763671875
rwtd_261,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_261.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_261.jpg,2,2,False,,0.1779318313113807,1.0,0.3021088769004414,0.1320648193359375
rwtd_262,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_262.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_262.jpg,2,2,False,,0.0627656266196745,1.0,0.1181175323091928,0.294403076171875
rwtd_263,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_263.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_263.jpg,2,2,False,,0.0975422032941659,0.988045738045738,0.177555690468407,0.2973785400390625
rwtd_265,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_265.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_265.jpg,2,2,False,,0.106813545491636,0.3921509886159376,0.1678958507022381,0.1869964599609375
rwtd_268,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_268.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_268.jpg,2,2,False,,0.1016328665233308,0.9464285714285714,0.1835545993598153,0.2625885009765625
rwtd_269,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_269.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_269.jpg,2,2,False,,0.0789335204350114,0.9414225941422594,0.1456546366726007,0.34796142578125
rwtd_27,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_27.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_27.jpg,4,4,False,,0.1751164457183805,0.7476099426386233,0.2837651498657377,0.3406982421875
rwtd_270,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_270.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_270.jpg,2,2,False,,0.1896947817525434,0.928887103254319,0.3150507596920351,0.18597412109375
rwtd_274,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_274.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_274.jpg,2,2,False,,0.0278697277095568,0.1566626650660264,0.0473211857492521,0.1428985595703125
rwtd_276,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_276.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_276.jpg,2,2,False,,0.2589111214518381,0.6553592461719671,0.371180787191461,0.1639556884765625
rwtd_28,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_28.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_28.jpg,2,2,False,,0.0822303980123274,0.3511528259538869,0.1332559039876113,0.3193511962890625
rwtd_280,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_280.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_280.jpg,2,2,False,,0.0459692898272552,0.1653434587504315,0.0719381242021476,0.15899658203125
rwtd_281,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_281.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_281.jpg,2,2,False,,0.1082946250829462,0.6410054988216811,0.1852861035422343,0.229949951171875
rwtd_282,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_282.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_282.jpg,2,2,False,,0.1520190023752969,0.4224980195405334,0.2235885969815539,0.1605987548828125
rwtd_288,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_288.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_288.jpg,2,2,False,,0.1599355723915766,0.8842348284960422,0.270876483960596,0.2557830810546875
rwtd_293,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_293.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_293.jpg,2,2,False,,0.0962770901619294,0.919196637085474,0.1742981135417589,0.3119049072265625
rwtd_294,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_294.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_294.jpg,2,2,False,,0.1219349581450477,0.8380855397148677,0.2128952984543749,0.2059783935546875
rwtd_299,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_299.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_299.jpg,2,2,False,,0.0914488395404426,0.4697029702970297,0.1530915192977927,0.1978912353515625
rwtd_3,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_3.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_3.jpg,2,2,False,,0.0939210509369566,0.8810027182120206,0.1697459920276993,0.473907470703125
rwtd_30,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_30.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_30.jpg,2,2,False,,0.1630848147165472,0.6764490095377843,0.2628090928525618,0.345062255859375
rwtd_300,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_300.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_300.jpg,2,2,False,,0.1057810578105781,0.6963562753036437,0.183662573411639,0.173675537109375
rwtd_302,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_302.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_302.jpg,2,2,False,,0.0919885550786838,0.6581371545547595,0.1614158403414083,0.21331787109375
rwtd_303,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_303.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_303.jpg,2,2,False,,0.0948541269608561,0.745821325648415,0.1683033101385186,0.208160400390625
rwtd_304,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_304.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_304.jpg,2,2,False,,0.0659571583514099,0.2999383477188655,0.108135141142476,0.22509765625
rwtd_308,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_308.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_308.jpg,2,2,False,,0.2070191713048856,0.8349615464560383,0.3317778236630188,0.29608154296875
rwtd_310,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_310.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_310.jpg,2,2,False,,0.2174567343867569,0.9326341266639774,0.3526809549233468,0.1622314453125
rwtd_311,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_311.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_311.jpg,2,2,False,,0.3004848125061838,0.9250685348766372,0.4536221060492905,0.1542205810546875
rwtd_315,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_315.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_315.jpg,2,2,False,,0.1958258180881216,0.9650793650793652,0.3255863767805505,0.118438720703125
rwtd_318,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_318.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_318.jpg,2,2,False,,0.1296783547226548,0.7572906867356538,0.2214377406931964,0.2841644287109375
rwtd_319,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_319.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_319.jpg,2,2,False,,0.2010634762379528,0.7700466694951209,0.3188685874912157,0.1377410888671875
rwtd_321,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_321.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_321.jpg,3,3,False,,0.1130380012597102,0.7371303395399781,0.196017038628172,0.3633880615234375
rwtd_322,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_322.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_322.jpg,2,2,False,,0.1843661250523767,0.9421841541755888,0.3083871972587804,0.3277435302734375
rwtd_323,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_323.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_323.jpg,2,2,False,,0.1572048327657788,0.8213502315378991,0.2638997650743931,0.3271026611328125
rwtd_324,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_324.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_324.jpg,2,2,False,,0.1287332646755921,0.7312996239030506,0.2189278789016075,0.207427978515625
