image_id,iou,iou_inv,iou_inv_robust,used_inversion,pred_fg_ratio,gt_fg_ratio,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_304,0.4683540049072406,0.1842256386696336,0.4683540049072406,0,0.383941650390625,0.2826385498046875,0.4683540049072406,0.717361450195203,0.717361450195203,1,2
rwtd_308,0.024802217027136166,0.8233580692136602,0.8233580692136602,1,0.205596923828125,0.8044281005859375,0.9525380143110926,0.8233580692136602,0.9525380143110926,0,1
rwtd_310,0.016160102739723556,0.8369340855912524,0.8369340855912524,1,0.1089324951171875,0.905242919921875,0.9800686244826287,0.8369340855912524,0.9800686244826287,0,1
rwtd_311,0.9823625365321514,0.0011924119241190567,0.9823625365321514,0,0.8833465576171875,0.8968353271484375,0.9823625365321514,0.8655788655777447,0.9823625365321514,0,1
rwtd_315,0.396957654287938,0.005240735731672558,0.396957654287938,0,0.3651123046875,0.9114532470703125,0.9834728661483968,0.8490479817199558,0.9834728661483968,0,2
rwtd_318,0.9127101647577529,0.04147182466580992,0.9127101647577529,0,0.783203125,0.7738800048828125,0.9127101647577529,0.7234888968051755,0.9127101647577529,0,1
rwtd_319,0.9425322162777354,0.011031918190267892,0.9425322162777354,0,0.4383087158203125,0.4426422119140625,0.9425322162777354,0.9544812514988262,0.9544812514988262,1,1
rwtd_321,0.021681791765384758,0.4233184094099072,0.4233184094099072,1,0.2586212158203125,0.4388275146484375,0.9321554770314884,0.9467188202021972,0.9467188202021972,1,2
rwtd_322,0.0,0.18683527648836415,0.18683527648836415,1,0.0780029296875,0.5825042724609375,0.9314425680028539,0.9095885753142096,0.9314425680028539,0,1
rwtd_323,0.152324300506686,0.2918825561311844,0.2918825561311844,1,0.27569580078125,0.52239990234375,0.5418642430627543,0.6518726317330685,0.6518726317330685,1,2
rwtd_324,0.3567633314127275,0.011163580179746444,0.3567633314127275,0,0.1779022216796875,0.4688873291015625,0.9398334336106463,0.9470117410823697,0.9470117410823697,1,1
rwtd_325,0.9285509599767795,0.023120851983327192,0.9285509599767795,0,0.4678497314453125,0.4563751220703125,0.9285509599767795,0.9383058862340368,0.9383058862340368,1,1
rwtd_327,0.014534643653476882,0.0,0.014534643653476882,0,0.008056640625,0.5543060302734375,0.9185965814160344,0.8937176991741412,0.9185965814160344,0,3
rwtd_328,0.6910362130350894,0.0075873151481850275,0.6910362130350894,0,0.5772705078125,0.821441650390625,0.8214416503904997,0.40349752466417227,0.8214416503904997,0,2
rwtd_329,0.009410248146953045,0.8828384266871894,0.8828384266871894,1,0.4757232666015625,0.4801483154296875,0.8838107775517604,0.8828384266871894,0.8838107775517604,0,1
rwtd_33,0.008907987390805184,0.957955423049811,0.957955423049811,1,0.822540283203125,0.1590728759765625,0.8080832923423446,0.957955423049811,0.957955423049811,1,1
rwtd_330,0.046874752058895436,0.87516542691533,0.87516542691533,1,0.6303253173828125,0.3763427734375,0.798719693903536,0.87516542691533,0.87516542691533,1,1
rwtd_331,0.02446417636251922,0.9122866399105883,0.9122866399105883,1,0.3122711181640625,0.7088165283203125,0.9611305149026204,0.9122866399105883,0.9611305149026204,0,1
rwtd_332,0.9470222264435442,0.012094257178524954,0.9470222264435442,0,0.620361328125,0.6307525634765625,0.9470222264435442,0.9130383940748731,0.9470222264435442,0,1
rwtd_334,0.02986180807534473,0.938330711533425,0.938330711533425,1,0.65753173828125,0.3602142333984375,0.8890392977270944,0.938330711533425,0.938330711533425,1,1
rwtd_337,0.016164977408716547,0.9219684415297053,0.9219684415297053,1,0.2114105224609375,0.80438232421875,0.9794653014787676,0.9219684415297053,0.9794653014787676,0,1
rwtd_34,0.28524229074874907,0.0008277189605388205,0.28524229074874907,0,0.083648681640625,0.2902984619140625,0.6537734528141088,0.8107628165532716,0.8107628165532716,1,3
rwtd_342,0.009566760068308729,0.8073665681355052,0.8073665681355052,1,0.379730224609375,0.54937744140625,0.8593154971254617,0.8073665681355052,0.8593154971254617,0,2
rwtd_343,0.02565681129083994,0.8715585762003965,0.8715585762003965,1,0.2563323974609375,0.7605133056640625,0.9557574795649243,0.8715585762003965,0.9557574795649243,0,1
rwtd_344,0.016966557336845635,0.926438839449778,0.926438839449778,1,0.2853546142578125,0.72711181640625,0.970860623252895,0.926438839449778,0.970860623252895,0,1
rwtd_345,0.9373046351699257,0.0029564166958065048,0.9373046351699257,0,0.643402099609375,0.680572509765625,0.9373046351699257,0.880794701986381,0.9373046351699257,0,1
rwtd_346,0.0047094495427633006,0.8284830276665492,0.8284830276665492,1,0.286376953125,0.6641693115234375,0.9187207819802553,0.8284830276665492,0.9187207819802553,0,1
rwtd_347,0.056243095691702626,0.7864090260664031,0.7864090260664031,1,0.4237213134765625,0.5829620361328125,0.8404069767439826,0.7864090260664031,0.8404069767439826,0,1
rwtd_348,0.028176990066879692,0.8956414978509843,0.8956414978509843,1,0.2952423095703125,0.7298126220703125,0.9575247772130929,0.8956414978509843,0.9575247772130929,0,1
rwtd_349,0.9530449569559033,0.019098513011149457,0.9530449569559033,0,0.7029571533203125,0.69903564453125,0.9530449569559033,0.8932850241541578,0.9530449569559033,0,1
rwtd_350,0.016716837553288098,0.9754939405824111,0.9754939405824111,1,0.7376708984375,0.2776031494140625,0.9350869517658672,0.9754939405824111,0.9754939405824111,1,1
rwtd_351,0.006428112277693467,0.9811159322859557,0.9811159322859557,1,0.496337890625,0.507049560546875,0.9815125044869627,0.9811159322859557,0.9815125044869627,0,1
rwtd_352,0.897263964556728,0.01554883692231512,0.897263964556728,0,0.2440643310546875,0.2394866943359375,0.897263964556728,0.9660527409046735,0.9660527409046735,1,1
rwtd_357,0.9637104379641013,0.009266930559389784,0.9637104379641013,0,0.3990325927734375,0.3952789306640625,0.9637104379641013,0.9759433844304745,0.9759433844304745,1,2
rwtd_358,0.09349519010534532,0.28116989046809465,0.28116989046809465,1,0.1302490234375,0.9624786376953125,0.9624786376951657,0.28116989046809465,0.9624786376951657,0,2
rwtd_359,0.021672497600541553,0.9398678017538284,0.9398678017538284,1,0.5789642333984375,0.4280853271484375,0.9193598454796263,0.9398678017538284,0.9398678017538284,1,1
rwtd_36,0.00037726358148887433,0.9625685953593988,0.9625685953593988,1,0.7631683349609375,0.2079010009765625,0.8749437118038759,0.9625685953593988,0.9625685953593988,1,1
rwtd_362,0.8551134689063205,0.015157669000696122,0.8551134689063205,0,0.4569549560546875,0.5034942626953125,0.8551134689063205,0.8653961995507187,0.8653961995507187,1,1
rwtd_363,0.9337951351562825,0.018983550661196,0.9337951351562825,0,0.37677001953125,0.3644256591796875,0.9337951351562825,0.9604800380225855,0.9604800380225855,1,1
rwtd_364,0.8966870272236365,0.05772649306096091,0.8966870272236365,0,0.73297119140625,0.69793701171875,0.8966870272236365,0.7590793321381194,0.8966870272236365,0,1
rwtd_365,0.002132895816242322,0.4106716628595307,0.4106716628595307,1,0.24554443359375,0.4068603515625,0.8132282887501601,0.8824031562187937,0.8824031562187937,1,3
rwtd_366,0.003308201261731726,0.17049730973776303,0.17049730973776303,1,0.0856170654296875,0.5113525390625,0.8839085611830784,0.8780602636532256,0.8839085611830784,0,1
rwtd_367,0.9429061027374915,0.013275426600133483,0.9429061027374915,0,0.3825836181640625,0.3786468505859375,0.9429061027374915,0.9645251058678852,0.9645251058678852,1,1
rwtd_371,0.9451349882221616,0.006424979824941582,0.9451349882221616,0,0.4042816162109375,0.4147491455078125,0.9451349882221616,0.9616271701936481,0.9616271701936481,1,1
rwtd_373,0.033677108433728446,0.0882300727853197,0.0882300727853197,1,0.049407958984375,0.768798828125,0.9601791936284872,0.8647770120914934,0.9601791936284872,0,4
rwtd_374,0.5411505642718688,0.24223681965529728,0.5411505642718688,0,0.713287353515625,0.82452392578125,0.8245239257811242,0.24223681965529728,0.8245239257811242,0,2
rwtd_376,0.010434356879483112,0.980684276956144,0.980684276956144,1,0.6743316650390625,0.333404541015625,0.9610896708281674,0.980684276956144,0.980684276956144,1,1
rwtd_377,0.22468092920756824,0.273615316987265,0.273615316987265,1,0.30950927734375,0.91162109375,0.9116210937498609,0.273615316987265,0.9116210937498609,0,3
rwtd_378,0.9710275394534418,0.004560169333249617,0.9710275394534418,0,0.8109588623046875,0.826080322265625,0.9710275394534418,0.8756505283071474,0.9710275394534418,0,1
rwtd_38,0.029511748041988084,0.8688745530016948,0.8688745530016948,1,0.7648162841796875,0.177886962890625,0.5753608007445441,0.8688745530016948,0.8688745530016948,1,1
