image_id,v11_iou,v11_ari,v9_iou,v9_ari,delta_iou_vs_v9,delta_ari_vs_v9,proposal_count_dense,source,switched,v9_cov_union,best_cov_union,best_prec_union,best_area_u
378,0.9806806550647378,0.922362057994541,0.9806806550647378,0.922362057994541,0.0,0.0,33,v9_keep,0,0.8347652942836536,0.8347652942836536,0.9818178465396743,0.8502242011852874
38,0.9151829128120035,0.6697699072177301,0.9151829128120035,0.6697699072177301,0.0,0.0,31,v9_keep,0,0.8608085852414599,0.8608085852414599,0.8648672692335065,0.9953071596805326
380,0.9442948850674171,0.8369421220738964,0.9442948850674171,0.8369421220738964,0.0,0.0,110,v9_keep,0,0.9867979655881398,0.9867979655881398,0.999890350877193,0.9869061789849584
382,0.9360930714352442,0.8032980033451299,0.9360930714352442,0.8032980033451299,0.0,0.0,31,v9_keep,0,0.8371488125990986,0.8443284459567797,1.0,0.8443284459567797
383,0.9677453173016224,0.944435580888509,0.9677453173016224,0.944435580888509,0.0,0.0,33,v9_keep,0,0.43145833008983203,0.43145833008983203,0.9720789925988285,0.4438510999361679
387,0.9671676899749478,0.8951761157498673,0.26372555389342,0.2702859526831446,0.7034421360815278,0.6248901630667227,44,dense_rescue,1,0.0624912275229644,0.756647588153647,1.0,0.756647588153647
388,0.6536781852844873,0.5537686133678955,0.6536781852844873,0.5537686133678955,0.0,0.0,30,v9_keep,0,0.23461490450630385,0.2342248158781675,1.0,0.2342248158781675
389,0.9629451560803498,0.9352093393055138,0.9629451560803498,0.9352093393055138,0.0,0.0,70,v9_keep,0,0.4380844609992613,0.4380844609992613,0.9634980988593156,0.4546811888034954
39,0.5896608839656976,0.4917503863521102,0.5896608839656976,0.4917503863521102,0.0,0.0,46,v9_keep,0,0.22278075903536562,0.0009374797956940583,1.0,0.0009374797956940583
391,0.8839204743572799,0.8876356829298239,0.8839204743572799,0.8876356829298239,0.0,0.0,37,v9_keep,0,0.19936853018331474,0.20873062000282747,1.0,0.20873062000282747
392,0.9353991596611362,0.8694312009745162,0.9353991596611362,0.8694312009745162,0.0,0.0,26,v9_keep,0,0.9556714860634968,0.9794604262930392,1.0,0.9794604262930392
393,0.9695954435004205,0.9558985109544612,0.9695954435004205,0.9558985109544612,0.0,0.0,145,v9_keep,0,0.35694888178913736,0.35694888178913736,0.95597672627706,0.37338658146964854
394,0.9754249215077931,0.9588361499859291,0.9754249215077931,0.9588361499859291,0.0,0.0,28,v9_keep,0,0.41065806168642993,0.41065806168642993,0.9646392169849505,0.4257115556321371
395,0.9754008967121404,0.9630213739797009,0.9754008967121404,0.9630213739797009,0.0,0.0,28,v9_keep,0,0.36636655743963353,0.6270957274202271,1.0,0.6270957274202271
397,0.7555948295333931,0.4037414114200559,0.7555948295333931,0.4037414114200559,0.0,0.0,59,v9_keep,0,0.5939436095698734,0.5939436095698734,0.9986129242819843,0.5947685986509003
398,0.7716579686810786,0.7944959276639542,0.7716579686810786,0.7944959276639542,0.0,0.0,52,v9_keep,0,0.1508586277609931,0.18265211878336282,1.0,0.18265211878336282
399,0.6428117833821788,0.1257359499792453,0.6428117833821788,0.1257359499792453,0.0,0.0,43,v9_keep,0,0.7968781833283706,0.7968781833283706,0.9821904577940892,0.8113275556739645
4,0.963055729485261,0.9665406999834419,0.963055729485261,0.9665406999834419,0.0,0.0,34,v9_keep,0,0.1933766538792766,0.1933766538792766,0.9995144059566202,0.19347060205120176
40,0.9296270718167843,0.9313373955484379,0.9296270718167843,0.9313373955484379,0.0,0.0,48,v9_keep,0,0.29712639944563546,0.23770545052946143,1.0,0.23770545052946143
400,0.9283332175330774,0.8779845052217989,0.9283332175330774,0.8779845052217989,0.0,0.0,46,v9_keep,0,0.43708522671548594,0.43708522671548594,0.9986182171266386,0.43769001928797935
403,0.7390180878541672,-0.08301302926085505,0.7390180878541672,-0.08301302926085505,0.0,0.0,60,v9_keep,0,0.9220392181728834,0.9220392181728834,0.9879741137703192,0.9332625271467749
408,0.9630592336596341,0.9276274688805661,0.9630592336596341,0.9276274688805661,0.0,0.0,94,v9_keep,0,0.5000474848839787,0.5000474848839787,0.9971907452416274,0.5014562031086771
41,0.7838842624048609,0.47303684886447495,0.7838842624048609,0.47303684886447495,0.0,0.0,66,v9_keep,0,0.6707856814077825,0.6707856814077825,0.9838747370881047,0.681779555996176
410,0.9727905859726879,0.9317627660087859,0.9727905859726879,0.9317627660087859,0.0,0.0,30,v9_keep,0,0.8008067386404081,0.8008067386404081,0.9998271903621596,0.8009451496816546
411,0.9489786177885214,0.9344985587885386,0.9489786177885214,0.9344985587885386,0.0,0.0,47,v9_keep,0,0.3108476955470639,0.31471574514544176,1.0,0.31471574514544176
412,0.8971019593987029,0.8885079994188188,0.8971019593987029,0.8885079994188188,0.0,0.0,43,v9_keep,0,0.2354734880569202,0.2354734880569202,0.9996730957829356,0.23555049050559806
413,0.9350300813939629,0.870057310056338,0.9350300813939629,0.870057310056338,0.0,0.0,40,v9_keep,0,0.5046462328057508,0.5046462328057508,0.9986122062766125,0.5053475509651094
414,0.9395642466666426,0.9062069205346268,0.9395642466666426,0.9062069205346268,0.0,0.0,49,v9_keep,0,0.38427706664985184,0.38427706664985184,0.9984844761202588,0.38486033167286715
416,0.5163809130323637,0.39709455389216175,0.5163809130323637,0.39709455389216175,0.0,0.0,33,v9_keep,0,0.2312395880660306,0.7643873996668181,1.0,0.7643873996668181
417,0.9549462365565727,0.9003066973066218,0.9549462365565727,0.9003066973066218,0.0,0.0,29,v9_keep,0,0.5733789502699723,0.5733789502699723,0.9949635632086885,0.5762813548878764
418,0.9012413576296257,0.9106184721299797,0.9012413576296257,0.9106184721299797,0.0,0.0,34,v9_keep,0,0.18681959564541212,0.18681959564541212,0.9937952430196484,0.1879860031104199
422,0.9904738491764782,0.9811683141596826,0.9904738491764782,0.9811683141596826,0.0,0.0,32,v9_keep,0,0.4953122345272848,0.4953122345272848,0.9949118888061553,0.49784532690792827
423,0.9709819462748965,0.9597763972630451,0.9709819462748965,0.9597763972630451,0.0,0.0,46,v9_keep,0,0.3447855255133157,0.3447855255133157,0.9996372869060574,0.34491062911473563
424,0.9676902207399983,0.9214688063341882,0.9676902207399983,0.9214688063341882,0.0,0.0,30,v9_keep,0,0.9293224160436692,0.9293224160436692,0.9980119791002932,0.9311736086388988
425,0.9285054575947586,0.8979503114186875,0.9285054575947586,0.8979503114186875,0.0,0.0,29,v9_keep,0,0.3496507926452655,0.3496507926452655,0.9939672249234648,0.35177295978968376
426,0.9250658472303552,0.8973101765977578,0.9250658472303552,0.8973101765977578,0.0,0.0,30,v9_keep,0,0.327985406239768,0.6624725197623836,1.0,0.6624725197623836
428,0.9637099778907481,0.9126597727305312,0.9637099778907481,0.9126597727305312,0.0,0.0,31,v9_keep,0,0.987226138069671,0.9910175831446093,1.0,0.9910175831446093
429,0.6091440911498458,0.04777674222592012,0.6091440911498458,0.04777674222592012,0.0,0.0,56,v9_keep,0,0.9463183351365112,0.5861706866925476,1.0,0.5861706866925476
431,0.46426351771064556,0.39372297078876345,0.46426351771064556,0.39372297078876345,0.0,0.0,38,v9_keep,0,0.17570631155817187,0.17570631155817187,0.9497477087838534,0.18500314339601073
432,0.9375204163833325,0.8298557386243312,0.9375204163833325,0.8298557386243312,0.0,0.0,47,v9_keep,0,0.67310216150404,0.67310216150404,0.9888269454123113,0.6807077463118448
434,0.9656302262842908,0.9394682988063618,0.9656302262842908,0.9394682988063618,0.0,0.0,39,v9_keep,0,0.44292230261088394,0.44292230261088394,0.9917940409945764,0.446586977036804
436,0.9919079259587282,0.9791654957382511,0.9919079259587282,0.9791654957382511,0.0,0.0,50,v9_keep,0,0.6411499664800986,0.6411499664800986,0.9791428571428571,0.6548073774964531
437,0.9704777524947331,0.9650178415033689,0.9704777524947331,0.9650178415033689,0.0,0.0,34,v9_keep,0,0.2843728623841801,0.2843728623841801,0.9964048371282275,0.2853989179777377
44,0.04833365815614781,0.007870577219940932,0.04833365815614781,0.007870577219940932,0.0,0.0,63,v9_keep,0,0.024978596968323514,0.024978596968323514,0.9926617745163442,0.025163250574944184
440,0.6503295898427577,-0.1012352764435279,0.6503295898427577,-0.1012352764435279,0.0,0.0,49,v9_keep,0,0.9990942564041979,0.9990942564041979,0.9836195867095724,1.0157323724575187
441,0.9758461839443362,0.8941666086115403,0.9758461839443362,0.8941666086115403,0.0,0.0,28,v9_keep,0,0.8516935739157961,0.8516935739157961,0.9798244655668451,0.8692307692307693
442,0.8924844802477051,0.8923467635022158,0.8924844802477051,0.8923467635022158,0.0,0.0,35,v9_keep,0,0.21659636573591443,0.21659636573591443,0.9982998225901834,0.2169652451444243
443,0.7095028687245173,0.19932152451482596,0.7095028687245173,0.19932152451482596,0.0,0.0,62,v9_keep,0,0.8668430174222385,0.8668430174222385,0.822076124567474,1.0544558971084557
444,0.9568985574630241,0.9526285425254761,0.9568985574630241,0.9526285425254761,0.0,0.0,29,v9_keep,0,0.2550988922830078,0.2550988922830078,0.9992144065748126,0.25529945385541053
447,0.9617520185798877,0.895647476547029,0.9617520185798877,0.895647476547029,0.0,0.0,32,v9_keep,0,0.9737309673211434,0.9737309673211434,0.9956306772450271,0.9780041832534917
448,0.9551861858306261,0.909027706530536,0.9551861858306261,0.909027706530536,0.0,0.0,32,v9_keep,0,0.505989234933574,0.5148253010173921,1.0,0.5148253010173921
449,0.9414272366242075,0.8813092827968712,0.9414272366242075,0.8813092827968712,0.0,0.0,28,v9_keep,0,0.5034587217563748,0.5115629050139754,1.0,0.5115629050139754
45,0.9878580836311003,0.9819892365249264,0.9878580836311003,0.9819892365249264,0.0,0.0,113,v9_keep,0,0.3657698912421294,0.38230789461470627,1.0,0.38230789461470627
450,0.9415594441560948,0.8661275394273464,0.9415594441560948,0.8661275394273464,0.0,0.0,31,v9_keep,0,0.5731428392392769,0.5731428392392769,0.9999180081445244,0.5731898361374816
451,0.935309020203056,0.9297686160105079,0.935309020203056,0.9297686160105079,0.0,0.0,29,v9_keep,0,0.24680050383317523,0.24809118758455534,1.0,0.24809118758455534
452,0.9628594450295541,0.9118872670278467,0.9628594450295541,0.9118872670278467,0.0,0.0,257,v9_keep,0,0.6101903105907126,0.6101903105907126,0.998824942552747,0.6109081627769714
453,0.5094243857411248,0.11341673753727415,0.5094243857411248,0.11341673753727415,0.0,0.0,54,v9_keep,0,0.34839698516282963,0.16093352505253844,1.0,0.16093352505253844
455,0.9583016453025203,0.8462094098858822,0.9583016453025203,0.8462094098858822,0.0,0.0,44,v9_keep,0,0.8202318490659485,0.8202318490659485,0.9830275824970786,0.8343935243224838
456,0.867874502868807,0.8079682414411841,0.867874502868807,0.8079682414411841,0.0,0.0,29,v9_keep,0,0.35547694330526247,0.35547694330526247,0.9997358689910195,0.35557086059543563
457,0.9148233134423367,0.8879970600255876,0.9148233134423367,0.8879970600255876,0.0,0.0,29,v9_keep,0,0.3091033135379033,0.3091033135379033,0.9998996840046145,0.309134324655389
461,0.9221354500040401,0.8229381270057093,0.9221354500040401,0.8229381270057093,0.0,0.0,41,v9_keep,0,0.7258315012404445,0.7258315012404445,0.9992225245737769,0.7263962564795579
463,0.8983450220770746,0.6598661918894076,0.8983450220770746,0.6598661918894076,0.0,0.0,52,v9_keep,0,0.8015378749364515,0.8015378749364515,0.9750120784616871,0.822079944077275
464,0.09132466736447806,-0.023514310575072302,0.09132466736447806,-0.023514310575072302,0.0,0.0,338,v9_keep,0,0.05539205055918709,0.008984169274141083,1.0,0.008984169274141083
465,0.9107240437096261,0.9123840470565893,0.9107240437096261,0.9123840470565893,0.0,0.0,41,v9_keep,0,0.21263900189856252,0.21263900189856252,0.9993251855739672,0.21278259066034877
466,0.85776369397141,0.879609833122423,0.85776369397141,0.879609833122423,0.0,0.0,32,v9_keep,0,0.16022751997016133,0.16022751997016133,0.9971950865654319,0.1606782084356448
467,0.8971881872412143,0.8458575949836127,0.8971881872412143,0.8458575949836127,0.0,0.0,28,v9_keep,0,0.3801412885647627,0.3801412885647627,0.9781696053736356,0.3886251284812295
468,0.9444575990226145,0.9022693575947467,0.9444575990226145,0.9022693575947467,0.0,0.0,41,v9_keep,0,0.4418229034709906,0.4418229034709906,0.99921214725684,0.44217126931846973
469,0.8753214507365641,0.8331700298742168,0.8753214507365641,0.8331700298742168,0.0,0.0,42,v9_keep,0,0.3094577434980953,0.32220288764520527,1.0,0.32220288764520527
47,0.6626394938458569,0.45708828863090245,0.6626394938458569,0.45708828863090245,0.0,0.0,58,v9_keep,0,0.32189017734255115,0.08740567306323266,1.0,0.08740567306323266
471,0.5724026779048995,0.45576525843692706,0.5724026779048995,0.45576525843692706,0.0,0.0,32,v9_keep,0,0.21618538658666167,0.21618538658666167,0.9988448487473829,0.2164354022126383
472,0.26015032658200626,0.094427716080054,0.26015032658200626,0.094427716080054,0.0,0.0,36,v9_keep,0,0.12851920733662542,0.12560123132174694,1.0,0.12560123132174694
473,0.6956661729622277,0.6937104660560092,0.6956661729622277,0.6937104660560092,0.0,0.0,38,v9_keep,0,0.17994344209429625,0.17994344209429625,0.9487313628040805,0.18966743289950222
474,0.8042982516702073,0.8099842411807466,0.8042982516702073,0.8099842411807466,0.0,0.0,45,v9_keep,0,0.1844823134521043,0.1844823134521043,0.9822149669215569,0.18782274722437386
475,0.9327097451538305,0.8348067705789143,0.9327097451538305,0.8348067705789143,0.0,0.0,26,v9_keep,0,0.6821204768803785,0.6821204768803785,0.9997441670077774,0.6822950304595996
476,0.9553059661639818,0.8851503894140824,0.9553059661639818,0.8851503894140824,0.0,0.0,43,v9_keep,0,0.8100167273442881,0.8119059332874151,1.0,0.8119059332874151
478,0.9042413412471527,0.8874184532953514,0.9042413412471527,0.8874184532953514,0.0,0.0,28,v9_keep,0,0.2702324411033875,0.2702324411033875,0.9984311446833236,0.27065706287547575
479,0.3828821393183275,0.26916319709143754,0.3828821393183275,0.26916319709143754,0.0,0.0,288,v9_keep,0,0.43512649352106353,0.17093921205661824,1.0,0.17093921205661824
48,0.5281822242048764,0.4353425199856096,0.5281822242048764,0.4353425199856096,0.0,0.0,89,v9_keep,0,0.20155690060184153,0.03395003515028892,1.0,0.03395003515028892
485,0.9196864111466213,0.8641809625122701,0.9196864111466213,0.8641809625122701,0.0,0.0,32,v9_keep,0,0.47647781471310885,0.47647781471310885,0.9992043947717371,0.4768572047983813
492,0.9763815238592786,0.9590916701601979,0.9763815238592786,0.9590916701601979,0.0,0.0,42,v9_keep,0,0.4357102663498812,0.4357102663498812,0.978207467714767,0.44541703138677
5,0.9693730775167201,0.9159396218173528,0.9693730775167201,0.9159396218173528,0.0,0.0,50,v9_keep,0,0.6798876743189859,0.6798876743189859,0.9779775896300692,0.6951976011803715
51,0.992680002521005,0.9858897324417667,0.992680002521005,0.9858897324417667,0.0,0.0,29,v9_keep,0,0.48530048895215694,0.48530048895215694,0.996885131269468,0.4868168595655134
54,0.977104047049953,0.9405861967681423,0.28290369329285975,0.20384043623548373,0.6942003537570933,0.7367457605326585,33,dense_rescue,1,0.11759663193187662,0.7990589221419999,1.0,0.7990589221419999
56,0.9373906729564098,0.8875528548382685,0.9373906729564098,0.8875528548382685,0.0,0.0,42,v9_keep,0,0.4888404728002608,0.4888404728002608,0.9763911732456141,0.5006604793192774
58,0.942469026054385,0.8775870451734646,0.942469026054385,0.8775870451734646,0.0,0.0,93,v9_keep,0,0.5509414177550926,0.5509414177550926,0.9976265601876414,0.5522521550062452
59,0.7788931934485793,0.5796386297863215,0.7788931934485793,0.5796386297863215,0.0,0.0,141,v9_keep,0,0.4323131806233571,0.4323131806233571,0.9993489583333334,0.43259481787457754
60,0.9886571025920284,0.9699660256400674,0.9886571025920284,0.9699660256400674,0.0,0.0,44,v9_keep,0,0.6532305684184355,0.6532305684184355,0.9822651120405635,0.6650247070889145
63,0.5255126953116981,-0.06376431501108457,0.5255126953116981,-0.06376431501108457,0.0,0.0,43,v9_keep,0,0.9011193117943204,0.9011193117943204,0.9999276829621059,0.9011844827867116
67,0.7557014598702885,0.4901705661111979,0.7557014598702885,0.4901705661111979,0.0,0.0,67,v9_keep,0,0.4688801802079798,0.4688801802079798,1.0,0.4688801802079798
69,0.9676052268245172,0.9393616993920572,0.9676052268245172,0.9393616993920572,0.0,0.0,78,v9_keep,0,0.47410093121988256,0.28356497621593146,1.0,0.28356497621593146
70,0.9863501681226942,0.975130180596846,0.9863501681226942,0.975130180596846,0.0,0.0,189,v9_keep,0,0.45174950544015824,0.45174950544015824,0.9866000607553921,0.45788513847675566
71,0.7480773925769835,-0.07065401950657273,0.7480773925769835,-0.07065401950657273,0.0,0.0,48,v9_keep,0,0.9421614814123793,0.9421614814123793,0.9872594861434693,0.9543200087068737
73,0.9213962084150429,0.845523880541478,0.9213962084150429,0.845523880541478,0.0,0.0,37,v9_keep,0,0.48000314292449126,0.48000314292449126,0.9876802690292957,0.48599041408030175
74,0.7938047356445221,0.6495520658967757,0.7938047356445221,0.6495520658967757,0.0,0.0,66,v9_keep,0,0.3820359857596459,0.5298438051252445,1.0,0.5298438051252445
76,0.9848683546824545,0.9727197368661904,0.9848683546824545,0.9727197368661904,0.0,0.0,30,v9_keep,0,0.4489499797172902,0.9942740350110775,1.0,0.9942740350110775
77,0.816177368162817,-0.006777086810903126,0.816177368162817,-0.006777086810903126,0.0,0.0,37,v9_keep,0,0.9984701446408704,0.9984701446408704,0.9903134339796152,1.0082364940042032
78,0.6313781738271615,-0.015620070560634225,0.6313781738271615,-0.015620070560634225,0.0,0.0,30,v9_keep,0,0.9902719502719503,0.9902719502719503,0.9907184278851386,0.9995493395493396
79,0.9724637681141352,0.8962950961822824,0.9724637681141352,0.8962950961822824,0.0,0.0,29,v9_keep,0,0.8094278303803006,0.8094278303803006,0.9836143388774967,0.8229117840067498
8,0.48052861665162466,-0.007690073309777964,0.48052861665162466,-0.007690073309777964,0.0,0.0,42,v9_keep,0,0.9999155376870841,0.9999155376870841,0.9914577156926787,1.0085306936045138
84,0.9582091113526905,0.9048045821217082,0.9582091113526905,0.9048045821217082,0.0,0.0,27,v9_keep,0,0.5638733355291018,0.5638733355291018,0.9755779876261804,0.5779889897896767
85,0.9471053416855151,0.9151813217203446,0.9471053416855151,0.9151813217203446,0.0,0.0,48,v9_keep,0,0.38924761152660997,0.38924761152660997,0.9899968494013862,0.3931806568495378
86,0.931614725451358,0.8327735314600846,0.931614725451358,0.8327735314600846,0.0,0.0,45,v9_keep,0,0.6084223258478825,0.011395285916636163,1.0,0.011395285916636163
88,0.9044157628111369,0.8065290908886418,0.9044157628111369,0.8065290908886418,0.0,0.0,34,v9_keep,0,0.5292891424139101,0.03403196354410743,1.0,0.03403196354410743
91,0.9506644174111377,0.9008409236682487,0.9506644174111377,0.9008409236682487,0.0,0.0,43,v9_keep,0,0.5644837007887546,0.5644837007887546,0.9922370567268773,0.5689000395236541
93,0.6497099738189782,0.33923676447748546,0.6497099738189782,0.33923676447748546,0.0,0.0,55,v9_keep,0,0.39106857062945755,0.39106857062945755,0.994232440546733,0.39333716612023556
95,0.9745656972806905,0.9520644374886347,0.9745656972806905,0.9520644374886347,0.0,0.0,101,v9_keep,0,0.48074727226592234,0.48074727226592234,0.9949455166075883,0.48318954580055823
96,0.9733280541322679,0.9552520141063298,0.9733280541322679,0.9552520141063298,0.0,0.0,66,v9_keep,0,0.42156508629489453,0.42156508629489453,0.9924211615956228,0.424784459066853
