image_id,mode,iou0,iou1,iou,ari,used_inversion,num_pred_masks,pred_source,pred_paths,gt_path
rwtd_44,non_aggregated,0.556777954100713,0.4432220458977612,0.556777954100713,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_44.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_44.png
rwtd_440,non_aggregated,0.8289696655102378,0.14119748364027881,0.8289696655102378,-0.04220765834851329,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_440.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_440.png
rwtd_441,non_aggregated,0.8570861816393172,0.14291381835915692,0.8570861816393172,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_441.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_441.png
rwtd_442,non_aggregated,0.7691157396799129,0.23083379112459435,0.7691157396799129,-1.4266209887359097e-05,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_442.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_442.png
rwtd_443,non_aggregated,0.8997401406284015,0.09847292071095787,0.8997401406284015,0.02441843716181203,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_443.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_443.png
rwtd_444,non_aggregated,0.7386474609363729,0.26098041311045145,0.7386474609363729,-0.0006503061470134006,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_444.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_444.png
rwtd_447,non_aggregated,0.29869079589798175,0.6977814145208538,0.6977814145208538,0.028850007390260484,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_447.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_447.png
rwtd_448,non_aggregated,0.47056579589771946,0.5247569000315533,0.5247569000315533,0.001992257387792719,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_448.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_448.png
rwtd_449,non_aggregated,0.47559430202837444,0.5230893911120782,0.5230893911120782,0.0003044717828093228,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_449.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_449.png
rwtd_45,non_aggregated,0.6140296518914096,0.36421830247387943,0.6140296518914096,0.00041620062018834375,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_45.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_45.png
rwtd_450,non_aggregated,0.40751215336104274,0.5912663888752671,0.5912663888752671,-0.0008927909522553944,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_450.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_450.png
