sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_4,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_4.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_4.jpg,2,2,False,,0.23902867173785838,0.23197047132311188,0.23544668587896256,0.052154541015625
rwtd_40,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_40.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_40.jpg,3,3,False,,0.10762711864406779,0.1506166982922201,0.12554369315935152,0.09002685546875
rwtd_400,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_400.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_400.jpg,2,2,False,,0.2913942392648878,0.30978771369528463,0.3003095975232198,0.0863494873046875
rwtd_403,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_403.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_403.jpg,2,2,False,,0.20401726427622843,0.7141196978500871,0.3173660426081343,0.0919189453125
rwtd_408,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_408.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_408.jpg,8,8,False,,0.3404601440855217,0.20324639289678134,0.2545391364781513,0.0656585693359375
rwtd_41,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_41.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_41.jpg,9,9,False,,0.2918102574498277,0.3746258945998699,0.32807247450287735,0.150543212890625
rwtd_410,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_410.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_410.jpg,5,5,False,,0.34078378781105645,0.9473902236951118,0.5012602739726028,0.204803466796875
rwtd_411,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_411.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_411.jpg,3,3,False,,0.4319479695431472,0.4647550776583035,0.44775137712735347,0.09619140625
rwtd_412,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_412.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_412.jpg,2,2,False,,0.24470266575529734,0.30338983050847457,0.2709042754445706,0.08929443359375
rwtd_413,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_413.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_413.jpg,2,2,False,,0.4210182767624021,0.49324496558756054,0.45427867120554055,0.07012939453125
rwtd_414,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_414.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_414.jpg,2,2,False,,0.3323268921095008,0.42639462809917356,0.3735294117647059,0.0758056640625
rwtd_416,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_416.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_416.jpg,5,5,False,,0.4184130829800121,0.7244127516778524,0.5304461337633418,0.1259613037109375
rwtd_417,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_417.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_417.jpg,7,7,False,,0.4013590530469093,0.32545325275506576,0.3594424813506085,0.069610595703125
rwtd_418,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_418.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_418.jpg,2,2,False,,0.22093482554312047,0.8487607486090035,0.3506059339740911,0.3476715087890625
