image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_189,0.0,0.11739066794605081,0.11739066794605081,1,0.0,0.21011571210243649,0.21011571210243649,0.0,0.0,0.0,-0.06840892653000716,0.110137939453125,0.0617828369140625,0.0694296786583783,0.9382171630857944,0.9382171630857944,1,2,0.0694296786583783,0.9382171630857944,0.9382171630857944,1,2
rwtd_194,0.19547904191610915,0.0031196823596134895,0.19547904191610915,0,0.32703047910032135,0.006219960418432102,0.32703047910032135,0.23866348448117747,0.29357798164239823,0.2632878015296122,0.03223147615183818,0.101470947265625,0.5077972412109375,0.9435329341314541,0.9445652812883004,0.9445652812883004,1,1,0.9435329341314541,0.9445652812883004,0.9445652812883004,1,1
rwtd_197,0.017302791168972074,0.9451026856236733,0.9451026856236733,1,0.03401699340486349,0.9717766497460135,0.9717766497460135,0.07299270072726304,0.03303303303253704,0.04548273294305287,0.9087715000898707,0.418853759765625,0.5922088623046875,0.961007829036044,0.9451026856236733,0.961007829036044,0,1,0.961007829036044,0.9451026856236733,0.961007829036044,0,1
rwtd_2,0.1896995999185632,0.0,0.1896995999185632,0,0.31890336002726816,0.0,0.31890336002726816,0.0,0.0,0.0,0.06684666609386268,0.0853729248046875,0.450042724609375,0.8234217128904783,0.8737454545452428,0.8737454545452428,1,1,0.8234217128904783,0.8737454545452428,0.8737454545452428,1,1
rwtd_200,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049774169921875,0.304977416992141,0.6950225830077065,0.6950225830077065,1,1,0.304977416992141,0.6950225830077065,0.6950225830077065,1,1
rwtd_201,0.004357998073305449,0.9867904542336012,0.9867904542336012,1,0.008678176669405823,0.9933513140561699,0.9933513140561699,0.8736059479229142,0.8798449612062076,0.8767143499420039,0.9742881181193588,0.4876556396484375,0.5145721435546875,0.9874785895691374,0.9867904542336012,0.9874785895691374,0,1,0.9874785895691374,0.9867904542336012,0.9874785895691374,0,1
rwtd_202,0.008761974698753503,0.8654208473906004,0.8654208473906004,1,0.017371738662869587,0.927855876169899,0.927855876169899,0.31872509959841905,0.49999999999131944,0.3892943991330596,0.6578144305009391,0.61077880859375,0.3115081787109375,0.7640302692733207,0.8654208473906004,0.8654208473906004,1,1,0.7640302692733207,0.8654208473906004,0.8654208473906004,1,1
rwtd_205,0.9428158407849987,0.0012829137788066896,0.9428158407849987,0,0.9705663511617777,0.00256254003968772,0.9705663511617777,0.18909090908403306,0.19117647058120674,0.1901279657427418,0.8988541840235714,0.4291839599609375,0.45263671875,0.9428158407849987,0.9546291109863823,0.9546291109863823,1,1,0.9428158407849987,0.9546291109863823,0.9546291109863823,1,1
rwtd_207,0.0642547607421777,0.8816303583975035,0.8816303583975035,1,0.12075071329231067,0.9370919792645638,0.9370919792645638,0.0,0.0,0.0,0.7594887777241779,0.5428314208984375,0.52142333984375,0.8767704553432997,0.8816303583975035,0.8816303583975035,1,1,0.8767704553432997,0.8816303583975035,0.8816303583975035,1,1
rwtd_210,0.005570663370415234,0.8562382479811813,0.8562382479811813,1,0.011079605985607808,0.9225521011781909,0.9225521011781909,0.32198142413863834,0.22903885480104214,0.26767165613386423,0.7078420039590652,0.4776458740234375,0.453338623046875,0.849613838187831,0.8562382479811813,0.8562382479811813,1,1,0.849613838187831,0.8562382479811813,0.8562382479811813,1,1
